File,SW20,Location,Used4Training,ClassSegment1,ClassSegment2,ClassSegment3,ClassSegment4,ClassSegment5,ClassSegment6,ClassSegment7,ClassSegment8,ClassSegment9,ClassSegment10,ClassSegment11,ClassSegment12,ClassSegment13,ClassSegment14,ClassSegment15,ClassSegment16,ClassSegment17,ClassSegment18,ClassSegment19,ClassSegment20,ClassSegment21,ClassSegment22,ClassSegment23,ClassSegment24,ClassSegment25,ClassSegment26,ClassSegment27,ClassSegment28,ClassSegment29,ClassSegment30,ClassSegment31,ClassSegment32,ClassSegment33,ClassSegment34,ClassSegment35,ClassSegment36,ClassSegment37,ClassSegment38,ClassSegment39,ClassSegment40,ClassSegment41,ClassSegment42,ClassSegment43,ClassSegment44,ClassSegment45,ClassSegment46,ClassSegment47,ClassSegment48
20151230_025830_3588.wav,0,EB,1,0.0535,0.156,0.0143,0.0235,0.0396,0.0097,0.0138,0.0646,0.0068,0.0568,0.0317,0.0216,0.0169,0.0399,0.0557,0.0466,0.0439,0.1709,0.0223,0.0663,0.0406,0.1015,0.0318,0.3263,0.1158,0.0389,0.0392,0.0262,0.0086,0.234,0.1753,0.0233,0.0485,0.1378,0.0327,0.1094,0.0639,0.0582,0.0097,0.1338,0.0325,0.3928,0.1109,0.0169,0.1628,0.0442,0.1524,0.0809
20151230_125830_3608.wav,0,EB,1,0.6828,0.0205,0.3089,0.1163,0.0293,0.1364,0.5844,0.9909,0.0271,0.1295,0.0244,0.9386,0.9239,0.4974,0.0116,0.2349,0.2688,0.0351,0.0877,0.1655,0.0598,0.0532,0.1183,0.1606,0.9982,1.0,1.0,0.9569,0.0867,0.467,0.5918,0.0767,0.0599,0.6668,0.0276,0.1479,0.2374,0.2536,0.2819,0.0925,0.0378,0.4443,0.0299,0.6253,0.0503,0.0113,0.3753,0.5341
20151231_025830_3636.wav,1,EB,1,0.1219,0.5834,0.9275,0.7438,0.1271,0.8935,0.5146,0.2018,0.1505,0.3174,0.3842,0.483,0.4248,0.4936,0.7418,0.8307,0.6641,0.5825,0.9983,0.9439,0.8559,0.7737,0.8361,0.6987,0.6718,0.9796,0.9067,0.9887,0.7784,0.6895,0.6197,0.9854,0.9145,0.8433,0.9677,0.9718,0.8174,0.8849,0.72,0.3711,0.7084,0.999,0.9606,0.9862,0.9999,0.9813,0.9886,0.8548
20151231_185830_3668.wav,1,EB,0,0.836,0.831,0.902,0.1573,0.084,0.0291,0.0739,0.0122,0.0373,0.0098,0.0192,0.0111,0.0048,0.1692,0.1206,0.0513,0.0372,0.4316,0.0626,0.064,0.2306,0.0337,0.017,0.0266,0.2706,0.0634,0.1906,0.0713,0.0251,0.0975,0.0137,0.0129,0.0263,0.6589,0.9188,0.0565,0.4114,0.1942,0.0207,0.1515,0.1943,0.1473,0.6888,0.21,0.321,0.0222,0.3851,0.1269
20160101_072830_3693.wav,1,EB,1,0.751,0.4237,0.7539,0.7691,0.706,0.3609,0.4617,0.1897,0.3149,0.0159,0.0496,0.3197,0.1358,0.1192,0.2001,0.0124,0.0136,0.0401,0.4339,0.954,0.9665,0.9367,0.9376,0.9415,0.9923,0.9376,0.9985,0.8246,0.9779,0.6568,0.7498,0.3381,0.7399,0.2748,0.0299,0.3997,0.0099,0.0307,0.2195,0.7553,0.6699,0.6605,0.7112,0.0906,0.0873,0.0658,0.0579,0.0545
20160101_212830_3721.wav,0,EB,0,0.0586,0.0373,0.0391,0.048,0.026,0.0127,0.0198,0.0092,0.0646,0.3501,0.0611,0.0136,0.0267,0.0587,0.0332,0.0126,0.0046,0.0142,0.0474,0.0067,0.0495,0.0595,0.0097,0.0097,0.0096,0.0926,0.036,0.057,0.01,0.0131,0.0163,0.0037,0.0116,0.0422,0.0296,0.0217,0.0166,0.0056,0.0202,0.2249,0.0088,0.0429,0.0474,0.0188,0.2691,0.0338,0.0669,0.0757
20160101_222830_3723.wav,0,EB,0,0.0844,0.0136,0.5126,0.0134,0.0209,0.4445,0.1313,0.0654,0.13,0.2046,0.0208,0.0694,0.0197,0.0059,0.0272,0.0952,0.025,0.0094,0.0633,0.0139,0.009,0.1507,0.0346,0.0658,0.0051,0.054,0.0089,0.0014,0.022,0.0588,0.0258,0.055,0.0402,0.0255,0.0386,0.0468,0.0538,0.0031,0.0282,0.0619,0.011,0.0213,0.0546,0.0308,0.14,0.0324,0.0118,0.1744
20160102_005830_3728.wav,0,EB,0,0.0542,0.0399,0.0322,0.0297,0.0293,0.0344,0.019,0.0168,0.0123,0.0614,0.0271,0.1086,0.0184,0.0413,0.0325,0.0159,0.039,0.0203,0.0034,0.0087,0.0298,0.0158,0.0123,0.029,0.0279,0.25,0.1823,0.1279,0.247,0.2854,0.0126,0.0667,0.2456,0.0551,0.0634,0.0446,0.0799,0.018,0.0194,0.0209,0.0394,0.0224,0.1913,0.0361,0.0043,0.2274,0.0766,0.0153
20160102_052829_3737.wav,0,EB,1,0.0129,0.0086,0.0138,0.0948,0.0019,0.0159,0.174,0.159,0.0513,0.0205,0.0658,0.0105,0.0239,0.1666,0.0418,0.0086,0.0135,0.0274,0.3568,0.0297,0.0182,0.0252,0.007,0.0521,0.0031,0.0329,0.0516,0.1223,0.023,0.0123,0.0843,0.0042,0.0092,0.0519,0.0101,0.035,0.0094,0.1347,0.054,0.0278,0.0078,0.005,0.1355,0.0502,0.0151,0.0141,0.0075,0.2456
20160102_082830_3743.wav,0,EB,0,0.0804,0.0205,0.0111,0.0127,0.0417,0.011,0.0366,0.084,0.0726,0.0484,0.0282,0.0237,0.0319,0.1181,0.0312,0.0498,0.0734,0.0482,0.0773,0.0927,0.0969,0.0126,0.0159,0.0068,0.0029,0.0034,0.201,0.0634,0.0142,0.0264,0.0102,0.0067,0.0074,0.235,0.0248,0.0225,0.0245,0.0054,0.1699,0.0276,0.0945,0.0476,0.1414,0.006,0.0706,0.0541,0.2733,0.0083
20160102_085830_3744.wav,0,EB,0,0.1013,0.0117,0.0492,0.0804,0.0104,0.0198,0.3284,0.0671,0.0062,0.0252,0.0336,0.0427,0.0877,0.0643,0.0792,0.0908,0.1643,0.1578,0.0217,0.0449,0.0408,0.0282,0.0222,0.2645,0.0094,0.0233,0.0102,0.0752,0.0424,0.0295,0.1657,0.0208,0.0226,0.0145,0.0179,0.0569,0.0202,0.0274,0.0355,0.0303,0.0094,0.0058,0.0457,0.0948,0.0209,0.0088,0.0971,0.0222
20160103_075830_3790.wav,0,EB,0,0.0329,0.0073,0.0304,0.0077,0.0132,0.9428,0.9642,0.1016,0.0342,0.0111,0.0165,0.1633,0.0301,0.0067,0.0078,0.0437,0.0081,0.1795,0.0357,0.0268,0.0568,0.0218,0.0279,0.015,0.0495,0.0191,0.0624,0.172,0.0754,0.016,0.0299,0.0372,0.2084,0.0224,0.1287,0.0967,0.2557,0.2527,0.1635,0.141,0.0842,0.0899,0.1447,0.0174,0.0852,0.0135,0.0572,0.0158
20160103_105830_3796.wav,1,EB,1,0.054,0.2737,0.0343,0.5734,0.0855,0.0953,0.1773,0.6596,0.0523,0.5245,0.4385,0.1775,0.0702,0.2364,0.2173,0.0287,0.5351,0.0202,0.1166,0.012,0.0686,0.0146,0.1474,0.3346,0.894,0.0767,0.084,0.7533,1.0,0.3216,0.1527,0.344,0.1663,0.0069,0.1454,0.0291,0.0436,0.1798,0.1481,0.3789,0.5917,0.3641,0.5099,0.2701,0.0117,0.0172,0.5244,0.1937
20160103_225830_3820.wav,0,EB,1,0.017,0.038,0.032,0.07,0.0158,0.0064,0.0526,0.0445,0.0324,0.0286,0.0049,0.0143,0.01,0.1556,0.0178,0.0268,0.0853,0.0306,0.3186,0.0275,0.0275,0.0385,0.0454,0.0308,0.0162,0.0674,0.0123,0.0192,0.0113,0.0048,0.0561,0.0089,0.0252,0.0239,0.2687,0.0111,0.0239,0.123,0.7558,0.0149,0.7478,0.0672,0.0036,0.1088,0.0321,0.074,0.0337,0.1594
20160104_042830_3831.wav,0,EB,1,0.0144,0.0452,0.013,0.0435,0.0088,0.0075,0.0161,0.042,0.01,0.0347,0.0064,0.014,0.0153,0.0175,0.0157,0.0053,0.0053,0.0464,0.0287,0.0698,0.0048,0.0384,0.0474,0.0071,0.0502,0.026,0.0266,0.0228,0.0383,0.0043,0.057,0.0133,0.0103,0.0065,0.0479,0.0492,0.0119,0.051,0.0723,0.0087,0.0081,0.0289,0.0979,0.0152,0.0224,0.2163,0.5058,0.094
20160104_115830_3846.wav,0,EB,0,0.0551,0.0303,0.1126,0.0133,0.013,0.0472,0.033,0.0066,0.0171,0.1041,0.0604,0.1055,0.0278,0.0181,0.089,0.0924,0.0054,0.0227,0.9261,0.0088,0.9637,0.0858,0.0516,0.0197,0.0177,0.0096,0.0128,0.0252,0.0285,0.0374,0.9967,0.0579,0.0204,0.0046,0.1009,0.0437,0.0107,0.0188,0.6713,0.0323,0.9907,0.0242,0.0178,0.0058,0.0188,0.0112,0.0049,0.1089
20160104_132830_3849.wav,0,EB,0,0.0485,0.0261,0.0033,0.0095,0.0369,0.01,0.0375,0.0231,0.0861,0.0054,0.0745,0.0022,0.0562,0.0143,0.0051,0.0539,0.0215,0.0217,0.0164,0.0033,0.0912,0.0111,0.0084,0.012,0.0212,0.0078,0.1664,0.0045,0.1201,0.0247,0.0071,0.0162,0.032,0.1633,0.044,0.0308,0.0553,0.0653,0.0066,0.1334,0.032,0.0063,0.1258,0.0191,0.0366,0.0101,0.0318,0.0114
20160104_182831_3859.wav,1,EB,1,0.9989,0.9912,0.9997,0.9782,0.1001,0.0277,0.0404,0.0871,0.0338,0.0248,0.007,0.2255,0.0218,0.0108,0.0157,0.1392,0.8443,0.9994,0.7719,0.9634,1.0,0.9506,0.9348,0.9979,1.0,0.8318,0.0224,0.0103,0.0529,0.0236,0.0458,0.0138,0.0136,0.1061,0.0994,0.0008,0.0157,0.0213,0.0088,0.0194,0.0459,0.0123,0.01,0.4945,0.055,0.1269,0.0474,0.5155
20160105_012829_3873.wav,0,EB,1,0.038,0.0591,0.0235,0.0468,0.0969,0.085,0.1138,0.0115,0.0485,0.0021,0.0233,0.0146,0.0176,0.009,0.0223,0.0426,0.0342,0.0389,0.059,0.0677,0.0184,0.0178,0.2168,0.01,0.0177,0.0385,0.0422,0.0076,0.0157,0.0205,0.024,0.0946,0.0507,0.0164,0.01,0.0061,0.1184,0.0117,0.0045,0.0349,0.034,0.0657,0.0217,0.007,0.0688,0.0749,0.0787,0.0647
20160105_162830_3903.wav,1,EB,0,0.0183,0.0747,0.1616,0.0373,0.1281,0.0239,0.8705,0.9886,0.9931,0.9474,0.9994,0.9891,0.9958,0.552,0.9211,0.4762,0.1875,0.0467,0.0729,0.8081,0.8893,0.6808,0.2399,0.7039,0.1413,0.285,0.1028,0.1333,0.1545,0.5597,0.5542,0.0866,0.0713,0.4198,0.1311,0.0714,0.9608,0.9731,1.0,0.9498,0.9925,0.8901,0.9299,0.0473,0.0957,0.1499,0.0454,0.4852
20160105_225830_3916.wav,0,EB,0,0.0623,0.0196,0.2639,0.0314,0.0046,0.0456,0.03,0.0488,0.019,0.0077,0.0251,0.0198,0.0171,0.0253,0.0079,0.0156,0.1067,0.2021,0.0513,0.0207,0.0332,0.0504,0.0498,0.0126,0.019,0.0117,0.0159,0.0481,0.0692,0.0128,0.0225,0.0379,0.0211,0.0529,0.0749,0.0327,0.1141,0.0147,0.0457,0.0776,0.0317,0.0487,0.043,0.029,0.0078,0.2052,0.0667,0.0152
20160105_235829_3918.wav,0,EB,0,0.1883,0.0935,0.1447,0.2703,0.0274,0.0369,0.2993,0.189,0.0172,0.0726,0.0105,0.0571,0.0887,0.0212,0.0171,0.0218,0.006,0.0846,0.0081,0.066,0.018,0.0634,0.0197,0.0217,0.014,0.0659,0.0313,0.1116,0.0101,0.1375,0.0248,0.031,0.009,0.0452,0.1189,0.0532,0.0725,0.0964,0.0155,0.0269,0.0468,0.0882,0.0492,0.0074,0.171,0.0255,0.2454,0.2359
20160106_025829_3924.wav,0,EB,0,0.6509,0.2863,0.6529,0.0762,0.2783,0.4067,0.5394,0.491,0.8896,0.5335,0.1249,0.8721,0.558,0.6999,0.2426,0.3923,0.5509,0.4855,0.8137,0.3183,0.5911,0.7071,0.6373,0.503,0.0644,0.0911,0.8603,0.0408,0.0713,0.7793,0.6996,0.2575,0.0434,0.5468,0.6876,0.8222,0.3807,0.5484,0.009,0.0186,0.4401,0.0578,0.1331,0.3097,0.5439,0.0013,0.0027,0.0039
20160106_092830_3937.wav,0,EB,0,0.0063,0.0068,0.2043,0.0156,0.046,0.0105,0.0189,0.0082,0.1259,0.0155,0.0102,0.0247,0.0161,0.1733,0.0165,0.0131,0.0064,0.0354,0.1342,0.0745,0.0085,0.0431,0.0236,0.071,0.0208,0.0118,0.0671,0.0048,0.03,0.035,0.0424,0.0185,0.0227,0.0097,0.0202,0.0237,0.0044,0.0165,0.008,0.0076,0.0098,0.0321,0.0077,0.0338,0.0931,0.0045,0.0051,0.094
20160107_112830_3989.wav,1,EB,1,0.6513,0.0422,0.0125,0.0506,0.11,0.0129,0.0238,0.0565,0.2791,0.5701,0.9692,0.9327,0.8233,0.1488,0.1017,0.0041,0.0153,0.1606,0.4773,0.0222,0.0482,0.7408,0.7006,0.1515,0.1931,0.2632,0.2253,0.0385,0.0343,0.0171,0.0091,0.1223,0.0383,0.1071,0.0245,0.0983,0.0212,0.0149,0.0279,0.0914,0.1173,0.0305,0.0476,0.0529,0.0146,0.0765,0.2088,0.3726
20160107_135830_3994.wav,0,EB,0,0.0412,0.0481,0.0514,0.0247,0.022,0.0237,0.7033,0.9326,0.0126,0.0187,0.0543,0.0103,0.0409,0.0457,0.009,0.0569,0.0574,0.0342,0.0083,0.0187,0.0713,0.0227,0.0489,0.021,0.0847,0.6726,0.2476,0.025,0.0614,0.4617,0.0719,0.985,0.0477,0.005,0.0156,0.0454,0.0248,0.0407,0.0928,0.0247,0.0463,0.02,0.9515,0.0191,0.997,0.0151,0.0079,0.0594
20160107_175830_4002.wav,0,EB,0,0.0276,0.0621,0.0066,0.0557,0.0951,0.0161,0.0388,0.0083,0.038,0.0283,0.0101,0.0941,0.0416,0.0066,0.0306,0.0106,0.0054,0.0529,0.0255,0.0103,0.0246,0.006,0.0486,0.0486,0.0123,0.0274,0.0137,0.1052,0.0587,0.0015,0.0341,0.0772,0.0047,0.2001,0.058,0.0349,0.0501,0.0051,0.1139,0.0075,0.0042,0.0155,0.0066,0.0288,0.0177,0.0088,0.0655,0.0267
20160108_002830_4015.wav,0,EB,1,0.1332,0.3968,0.8372,0.3379,0.1515,0.0632,0.5121,0.0277,0.0253,0.7138,0.1953,0.4738,0.0085,0.44,0.364,0.4258,0.5112,0.5746,0.4004,0.8355,0.4434,0.9591,0.1602,0.4697,0.7892,0.4129,0.2797,0.9489,0.4279,0.9808,0.3408,0.0529,0.8778,0.6151,0.6095,0.4611,0.3723,0.7727,0.4204,0.6625,0.9492,0.6456,0.0297,0.9976,0.6158,0.6125,0.5371,0.6238
20160108_072830_4029.wav,0,EB,0,0.0087,0.1284,0.0162,0.0122,0.0023,0.0167,0.1329,0.031,0.0586,0.0225,0.0321,0.0321,0.0179,0.0234,0.005,0.0414,0.0827,0.0348,0.024,0.0267,0.0194,0.0742,0.0031,0.0659,0.0181,0.1412,0.0305,0.0146,0.0196,0.0051,0.0225,0.0131,0.0519,0.011,0.0286,0.0602,0.0644,0.0111,0.0169,0.006,0.0233,0.0048,0.0246,0.0773,0.0101,0.0174,0.0083,0.0044
20160108_082830_4031.wav,0,EB,0,0.0058,0.0571,0.0666,0.0587,0.0329,0.0474,0.0142,0.0233,0.0164,0.0384,0.0428,0.0042,0.0168,0.0701,0.0468,0.0112,0.0835,0.0497,0.047,0.0562,0.0097,0.0244,0.0188,0.0186,0.0655,0.0112,0.0525,0.0774,0.0308,0.0341,0.0095,0.0255,0.0143,0.1235,0.0258,0.0295,0.0041,0.0071,0.0631,0.0126,0.1295,0.0411,0.0405,0.0054,0.0889,0.0909,0.1484,0.0258
20160109_222830_4107.wav,0,EB,1,0.091,0.05,0.0396,0.0497,0.0274,0.0308,0.063,0.0139,0.1491,0.033,0.014,0.0306,0.0173,0.0474,0.0097,0.018,0.049,0.0311,0.0124,0.0988,0.0143,0.0561,0.0325,0.0468,0.0323,0.0408,0.0326,0.03,0.0124,0.0031,0.0144,0.1849,0.0558,0.0287,0.0211,0.1234,0.0147,0.0486,0.057,0.1463,0.0358,0.1139,0.0823,0.0101,0.0307,0.0434,0.0032,0.0692
20160202_140002_0004.wav,0,EB,0,0.0252,0.0802,0.0415,0.0181,0.0184,0.0748,0.0682,0.0211,0.0442,0.0069,0.0858,0.0086,0.0087,0.061,0.0108,0.0194,0.039,0.1267,0.0238,0.0433,0.1565,0.0246,0.026,0.0395,0.386,0.0806,0.2012,0.3262,0.1007,0.0274,0.0221,0.0494,0.1561,0.1697,0.3563,0.0148,0.0088,0.0892,0.0333,0.018,0.0331,0.1042,0.0318,0.0243,0.0143,0.0398,0.0464,0.0123
20160202_190002_0014.wav,1,EB,0,0.1007,0.0499,0.0186,0.0422,0.0897,0.2328,0.0116,0.0251,0.0319,0.1586,0.1018,0.0508,0.0672,0.0084,0.1551,0.2199,0.1147,0.0482,0.0798,0.0275,0.7359,0.3587,0.7012,0.8861,0.6935,0.7006,0.7516,0.5771,0.4064,0.8706,0.5422,0.834,0.5506,0.6817,0.8327,0.653,0.7895,0.8638,0.6534,0.6603,0.4947,0.5397,0.1275,0.4257,0.5337,0.2156,0.2157,0.6881
20160202_230001_0022.wav,0,EB,0,0.1025,0.0382,0.0525,0.054,0.0461,0.021,0.0503,0.0222,0.021,0.0073,0.0228,0.0143,0.0098,0.0075,0.1259,0.0184,0.0233,0.0317,0.008,0.0111,0.0261,0.0078,0.0081,0.0157,0.0284,0.1183,0.0313,0.0841,0.0197,0.2662,0.1914,0.0572,0.0498,0.017,0.0243,0.0129,0.0112,0.0495,0.0278,0.0506,0.0128,0.1472,0.1062,0.0355,0.1537,0.0508,0.2321,0.1801
20160203_043002_0033.wav,1,EB,0,0.042,0.0146,0.0179,0.1429,0.3494,0.5619,0.6096,0.7147,0.7084,0.8424,0.7406,0.7635,0.7447,0.0408,0.1781,0.1058,0.3542,0.1361,0.1598,0.2436,0.1465,0.0377,0.1791,0.2267,0.1079,0.1629,0.5859,0.2999,0.4504,0.0426,0.092,0.0665,0.0834,0.0342,0.083,0.2233,0.5916,0.4526,0.3378,0.5323,0.3646,0.5404,0.397,0.0876,0.2582,0.3524,0.4076,0.2673
20160203_053002_0035.wav,0,EB,0,0.4965,0.3911,0.3375,0.0738,0.296,0.6685,0.226,0.3095,0.1186,0.5192,0.1073,0.4125,0.4608,0.5437,0.5232,0.613,0.3022,0.3249,0.6067,0.556,0.5863,0.6094,0.2816,0.7462,0.3923,0.3548,0.5499,0.3443,0.5267,0.4807,0.4636,0.3792,0.1636,0.6136,0.4781,0.4998,0.6041,0.1954,0.3613,0.8334,0.7735,0.4866,0.6793,0.7384,0.5446,0.1565,0.8043,0.6746
20160203_070001_0038.wav,1,EB,0,0.3417,0.3653,0.3893,0.5091,0.0171,0.5542,0.0977,0.0213,0.0232,0.5552,0.7561,0.5994,0.5519,0.5885,0.4004,0.2689,0.2534,0.0375,0.0683,0.0108,0.6585,0.0899,0.0215,0.0088,0.0899,0.5446,0.7869,0.5533,0.7978,0.4977,0.7126,0.7213,0.6718,0.7434,0.5445,0.1179,0.0195,0.0113,0.1,0.133,0.033,0.0663,0.0647,0.6018,0.5888,0.3619,0.1131,0.6386
20160203_093002_0043.wav,0,EB,0,0.1178,0.0341,0.0062,0.0427,0.2261,0.0422,0.0157,0.5279,0.0091,0.0067,0.3758,0.028,0.3907,0.1901,0.1548,0.2202,0.1645,0.0241,0.1284,0.1109,0.0004,0.1506,0.1463,0.0539,0.1003,0.0621,0.2903,0.2582,0.003,0.0886,0.0619,0.0505,0.0254,0.4123,0.025,0.0041,0.0699,0.036,0.0266,0.5913,0.1564,0.3877,0.36,0.0897,0.0846,0.0396,0.0097,0.1035
20160203_223002_0069.wav,0,EB,0,0.0996,0.2681,0.1068,0.023,0.025,0.018,0.1263,0.1665,0.0515,0.0339,0.0301,0.0585,0.1114,0.0602,0.0197,0.1627,0.0346,0.2291,0.2279,0.1198,0.0595,0.1828,0.0497,0.0517,0.1457,0.106,0.0099,0.1858,0.1647,0.2417,0.0391,0.1261,0.0161,0.0322,0.0158,0.0099,0.0228,0.0678,0.0056,0.0412,0.0734,0.1176,0.0805,0.0189,0.043,0.0037,0.1059,0.049
20160204_123002_0097.wav,0,EB,0,0.043,0.0149,0.0356,0.0485,0.0079,0.1231,0.0565,0.0168,0.0613,0.0099,0.082,0.0481,0.0796,0.0123,0.275,0.0062,0.0864,0.2898,0.0293,0.0679,0.021,0.0229,0.0055,0.0194,0.115,0.0151,0.0132,0.1173,0.0213,0.0352,0.049,0.0444,0.0209,0.053,0.0891,0.0098,0.0793,0.0589,0.0927,0.018,0.0024,0.2281,0.0161,0.0573,0.0575,0.0119,0.013,0.2643
20160204_170002_0106.wav,0,EB,1,0.2554,0.5228,0.1285,0.3141,0.2604,0.0114,0.376,0.3279,0.3085,0.3097,0.4896,0.6387,0.0979,0.1162,0.4798,0.0996,0.4154,0.0478,0.3157,0.2341,0.0232,0.2963,0.1223,0.0675,0.1727,0.1577,0.2955,0.1007,0.0385,0.3054,0.0834,0.0241,0.1789,0.0409,0.2461,0.0799,0.0335,0.072,0.0496,0.0505,0.0365,0.0414,0.0653,0.0655,0.0397,0.1723,0.1815,0.0342
20160205_030002_0126.wav,0,EB,1,0.008,0.0142,0.0361,0.0082,0.0537,0.0105,0.0482,0.024,0.0332,0.0589,0.0759,0.0146,0.0156,0.0407,0.0516,0.042,0.0067,0.0097,0.0265,0.0103,0.0564,0.0566,0.0127,0.0888,0.0155,0.0079,0.071,0.0171,0.0219,0.0202,0.0621,0.174,0.0207,0.0252,0.0238,0.2922,0.1651,0.2882,0.0477,0.1433,0.3724,0.0359,0.0858,0.0479,0.5839,0.3445,0.028,0.6007
20160205_060001_0132.wav,0,EB,0,0.0222,0.0921,0.0842,0.0586,0.0185,0.0793,0.023,0.0174,0.0213,0.0993,0.0265,0.0167,0.0308,0.0587,0.0322,0.0393,0.0306,0.019,0.0269,0.103,0.0261,0.027,0.0138,0.0414,0.0105,0.0039,0.0216,0.0295,0.0323,0.0087,0.0068,0.0101,0.0194,0.0651,0.0513,0.0246,0.0237,0.029,0.0239,0.0236,0.0468,0.0268,0.0182,0.0587,0.0666,0.0119,0.0481,0.0113
20160205_083002_0137.wav,0,EB,1,0.6139,0.0485,0.265,0.6078,0.2868,0.2874,0.138,0.4232,0.5689,0.2736,0.0164,0.0149,0.1494,0.1032,0.2678,0.1608,0.0993,0.012,0.1867,0.2555,0.1409,0.0571,0.1694,0.0574,0.2629,0.3142,0.023,0.0801,0.6952,0.0725,0.0363,0.0268,0.1704,0.4963,0.1384,0.0375,0.8986,0.0859,0.1192,0.8513,0.4228,0.1097,0.9976,0.6644,0.124,0.9638,0.3095,0.1466
20160206_053002_0179.wav,0,EB,1,0.1009,0.0233,0.0207,0.0889,0.0712,0.1444,0.1032,0.0481,0.0677,0.1025,0.0055,0.0783,0.0055,0.1182,0.0448,0.0977,0.0111,0.0008,0.1124,0.0515,0.0639,0.0201,0.1214,0.0875,0.0661,0.142,0.1474,0.003,0.0009,0.1142,0.0328,0.0422,0.0216,0.1243,0.1031,0.204,0.0809,0.0009,0.0144,0.08,0.0398,0.132,0.0091,0.0064,0.0249,0.0507,0.0174,0.0843
20160207_040002_0224.wav,0,EB,0,0.0889,0.0386,0.0077,0.0545,0.2333,0.0479,0.0091,0.0133,0.0305,0.0436,0.0308,0.005,0.0085,0.056,0.0293,0.0839,0.1466,0.0459,0.0242,0.0448,0.0439,0.0316,0.0243,0.01,0.0259,0.009,0.0143,0.0262,0.1006,0.0268,0.0228,0.0372,0.0257,0.0156,0.0646,0.0725,0.0033,0.0196,0.0363,0.068,0.0586,0.0144,0.2247,0.0187,0.007,0.0275,0.0457,0.1297
20160207_043002_0225.wav,0,EB,0,0.0315,0.0781,0.0957,0.0093,0.0243,0.0523,0.0354,0.0204,0.0024,0.0604,0.0355,0.0359,0.0409,0.01,0.0303,0.0842,0.0377,0.006,0.0101,0.0215,0.067,0.0491,0.0314,0.0534,0.0707,0.0264,0.0361,0.0369,0.0132,0.0123,0.0129,0.0488,0.0083,0.004,0.0102,0.003,0.0041,0.0206,0.0665,0.0959,0.009,0.0223,0.0138,0.0181,0.0306,0.0115,0.0132,0.0422
20160207_160002_0248.wav,0,EB,0,0.0252,0.054,0.0414,0.0084,0.0727,0.013,0.0216,0.0165,0.0692,0.0233,0.0187,0.0499,0.0312,0.3036,0.037,0.02,0.0201,0.0101,0.0258,0.0227,0.0546,0.0174,0.162,0.0045,0.0092,0.0788,0.0658,0.0167,0.0183,0.0397,0.027,0.0347,0.0247,0.051,0.0066,0.0459,0.0277,0.0923,0.003,0.0245,0.0224,0.0316,0.0571,0.0045,0.0607,0.0156,0.0492,0.0318
20160207_190002_0254.wav,0,EB,0,0.0222,0.0312,0.0096,0.1998,0.0179,0.0061,0.0143,0.0965,0.0406,0.0277,0.1467,0.1725,0.0231,0.0828,0.0398,0.0289,0.0123,0.0193,0.0157,0.15,0.0034,0.0128,0.0282,0.0136,0.0309,0.0359,0.0138,0.028,0.0316,0.0056,0.0192,0.0179,0.0129,0.0103,0.0225,0.0118,0.0055,0.0205,0.0239,0.0153,0.037,0.0597,0.0262,0.0105,0.1531,0.0497,0.0041,0.0081
20160208_123002_0289.wav,0,EB,1,0.0191,0.0219,0.0963,0.0973,0.0379,0.0279,0.0677,0.0123,0.004,0.0276,0.0067,0.0304,0.0125,0.0446,0.0244,0.0077,0.0084,0.0357,0.0825,0.005,0.0268,0.012,0.0076,0.0441,0.0179,0.0126,0.0149,0.0187,0.0807,0.0105,0.0157,0.0092,0.0536,0.0268,0.0118,0.034,0.099,0.0223,0.0619,0.1322,0.0104,0.091,0.004,0.072,0.0059,0.0311,0.0098,0.0135
20160208_220002_0308.wav,0,EB,0,0.0324,0.0493,0.0608,0.0555,0.0133,0.0298,0.0672,0.1751,0.0296,0.0106,0.0052,0.1388,0.2324,0.2571,0.0773,0.3662,0.1013,0.3081,0.0156,0.0885,0.0041,0.0498,0.018,0.0632,0.0716,0.0398,0.0132,0.1949,0.2496,0.1787,0.0613,0.1058,0.2733,0.1344,0.0137,0.1994,0.1176,0.2195,0.1886,0.2866,0.1766,0.3232,0.0552,0.0034,0.1529,0.0299,0.0445,0.0405
20160209_100002_0332.wav,0,EB,1,0.0186,0.0182,0.099,0.003,0.0324,0.0236,0.0031,0.0854,0.0786,0.0494,0.0199,0.0111,0.011,0.028,0.2819,0.0423,0.0101,0.2218,0.0106,0.0075,0.0092,0.042,0.0073,0.0035,0.0201,0.0067,0.0345,0.0118,0.1324,0.0286,0.0096,0.0422,0.0133,0.0169,0.0086,0.0267,0.0824,0.0082,0.0354,0.0977,0.0164,0.0475,0.0094,0.0224,0.0118,0.0057,0.0146,0.0687
20160209_113002_0335.wav,0,EB,0,0.0146,0.0419,0.0525,0.0298,0.0568,0.0178,0.0103,0.0382,0.0025,0.0756,0.0109,0.0696,0.0622,0.0212,0.0154,0.064,0.107,0.0314,0.0714,0.0093,0.0253,0.0537,0.0143,0.013,0.0354,0.062,0.1693,0.0029,0.073,0.0477,0.0065,0.0887,0.0498,0.0094,0.0099,0.0286,0.0186,0.0081,0.0207,0.0753,0.0188,0.0557,0.0127,0.2083,0.0544,0.0118,0.017,0.0048
